358	603	458	952	956
482	772	236	809	248
135	598	532	504	281
154	309	41	4	210
767	295	615	134	910
38	609	695	444	277
995	323	750	27	494
65	204	308	683	693
390	504	643	854	317
906	915	528	206	430
125	30	137	807	402
931	164	12	707	718
133	628	312	243	409
763	14	676	343	342
609	225	990	852	470
909	859	2	432	420
707	877	719	272	274
445	6	957	55	362
914	770	831	373	947
243	934	758	775	466
601	675	536	311	480
507	930	753	176	62
644	747	591	358	761
457	900	591	61	206
30	868	877	357	325
990	590	678	344	959
131	511	545	930	598
109	764	467	944	293
796	49	185	667	947
541	155	692	305	418
611	135	2	560	149
924	958	836	203	697
766	266	216	160	434
790	326	164	681	717
862	773	402	680	981
499	836	506	297	809
299	200	178	426	391
982	850	63	618	170
1	222	14	194	653
880	920	826	344	126
991	649	921	252	886
538	30	104	275	205
434	490	283	321	307
135	780	964	618	913
409	231	218	93	559
281	624	721	58	641
872	911	93	103	98
916	526	269	597	458
552	799	981	58	313
677	759	464	331	308
850	965	415	27	377
875	175	176	584	126
562	523	319	227	230
11	609	696	838	247
964	706	624	471	212
503	311	8	153	843
141	701	660	757	746
921	235	781	156	27
14	319	932	103	708
635	822	799	653	172
820	76	559	154	64
285	163	290	660	3
11	125	892	17	305
375	425	280	610	543
286	676	590	34	788
69	641	57	187	898
258	80	481	939	808
245	502	296	937	338
432	658	532	738	163
400	311	750	244	922
230	911	416	167	626
975	599	666	547	906
580	55	938	607	938
557	302	901	492	727
444	730	367	159	782
741	408	252	414	156
776	907	975	527	632
671	585	548	513	365
182	307	692	315	552
217	677	292	633	454
28	759	716	929	428
351	438	573	134	574
651	657	116	443	422
858	918	770	306	147
447	890	409	24	247
287	517	28	495	311
112	426	357	380	254
174	850	159	933	986
48	854	302	291	604
874	400	21	191	287
115	431	856	372	46
361	106	881	356	512
664	920	561	487	271
935	136	858	411	732
285	314	115	694	460
975	352	346	677	578
103	588	453	53	291
270	169	917	225	229
265	835	317	455	478
957	262	811	945	879
52	672	321	826	192
879	8	881	170	57
128	463	525	752	846
807	283	663	820	497
565	375	563	638	663
875	417	773	619	651
926	642	785	954	621
33	785	677	286	923
792	275	428	240	659
430	27	380	881	793
937	128	586	275	49
758	208	782	557	92
655	150	596	678	487
395	565	152	490	350
128	484	313	725	47
648	321	374	792	386
261	534	256	930	937
171	946	447	227	708
765	782	98	49	344
242	862	20	874	732
710	573	46	722	73
335	283	223	225	754
489	764	4	311	113
189	394	422	286	952
178	818	479	475	744
431	468	966	484	524
471	504	570	268	435
615	879	180	146	16
50	942	334	512	783
20	6	406	510	266
687	5	6	539	425
915	583	833	486	994
476	435	532	753	913
607	272	941	696	736
947	472	105	175	578
987	9	989	157	121
657	628	155	816	2
58	278	202	119	289
815	664	136	541	497
828	600	21	236	993
180	432	434	171	13
294	810	257	334	593
559	200	339	638	491
769	73	956	433	388
362	410	947	467	474
156	98	881	71	830
829	879	613	294	907
111	262	413	493	257
329	310	701	141	360
105	149	520	245	775
80	266	119	997	202
49	451	784	480	650
399	484	417	13	943
877	695	703	165	532
256	458	234	58	565
992	405	881	799	183
237	237	893	259	930
397	725	892	158	143
16	678	397	677	67
54	171	491	124	217
150	532	105	565	86
905	21	883	58	682
463	657	981	730	769
916	332	312	347	408
526	124	846	753	248
691	406	763	252	247
817	559	99	764	209
128	813	257	172	64
480	265	876	557	323
742	556	520	315	313
348	13	659	733	485
482	825	730	811	653
546	927	158	336	432
789	136	288	589	288
378	386	135	68	367
723	391	215	417	543
220	370	991	316	815
507	194	836	438	9
368	510	905	838	168
800	395	910	635	167
425	192	938	488	375
702	741	889	99	167
100	665	520	263	177
293	229	41	565	565
621	666	146	65	846
673	801	355	196	662
95	754	641	169	320
581	242	519	728	995
225	703	20	493	575
836	976	109	583	394
945	800	313	537	31
792	205	910	301	733
533	992	261	311	368
499	250	661	245	540
693	700	606	844	662
903	805	176	544	227
779	116	936	947	978
52	509	324	768	327
978	758	227	552	805
827	398	476	465	392
611	62	744	210	335
322	621	784	731	946
345	430	652	412	245
556	874	726	793	999
664	287	117	631	817
320	7	880	44	393
514	927	136	508	188
94	568	595	552	568
266	891	791	371	992
239	346	843	513	997
317	67	650	471	20
280	983	154	204	534
693	733	925	784	954
99	919	773	831	447
358	689	618	550	498
23	627	649	744	711
238	986	549	751	663
459	382	383	40	265
334	386	549	512	637
979	305	260	410	134
390	147	758	26	546
258	234	446	152	283
495	186	965	360	53
983	724	87	549	824
550	974	780	438	245
713	619	635	167	64
898	195	793	835	15
302	441	666	163	161
430	585	146	47	220
654	387	77	592	685
783	436	181	210	738
592	511	812	574	142
601	100	539	670	637
615	36	329	429	128
512	971	562	767	621
146	851	282	796	854
193	993	884	402	285
123	73	307	813	658
244	607	821	295	9
480	467	281	116	317
483	335	524	179	281
838	184	110	803	979
695	612	11	591	577
416	508	889	334	726
538	993	497	434	333
609	810	839	274	667
964	770	609	82	698
679	630	869	63	714
814	437	659	847	766
96	399	178	369	196
16	795	626	601	924
793	714	798	830	601
490	839	846	871	406
482	365	912	926	97
188	48	647	764	230
608	253	533	853	779
284	972	62	280	961
547	308	176	491	214
883	154	3	217	639
883	430	954	943	562
725	74	185	971	7
428	611	493	553	681
453	682	730	668	524
401	905	229	512	39
166	193	484	61	29
179	540	748	962	896
611	449	179	469	957
233	817	444	650	368
469	694	887	411	489
16	230	116	595	83
379	290	224	318	287
228	172	16	44	47
947	652	66	255	256
900	740	175	220	952
635	443	449	323	27
895	384	816	952	767
103	871	936	350	467
949	50	647	789	872
456	87	432	234	956
898	586	808	616	177
300	337	476	912	300
265	229	739	982	167
594	450	867	339	466
914	552	553	804	142
516	491	343	494	971
562	929	395	751	41
384	796	521	452	360
361	603	633	199	300
321	638	189	829	298
467	484	807	819	981
694	77	101	822	940
596	952	951	359	257
565	478	46	853	75
247	386	3	89	35
613	894	242	933	815
320	650	779	343	49
365	294	389	964	87
532	147	939	361	367
979	428	818	651	286
180	390	116	793	635
171	877	883	143	446
159	986	121	967	478
575	778	687	624	90
618	198	674	24	537
498	201	331	427	655
8	17	781	382	777
351	920	34	892	743
223	769	620	518	917
700	661	31	851	757
989	781	909	894	89
193	745	442	313	537
753	917	662	583	343
578	976	802	785	732
695	549	4	764	262
986	107	263	540	126
369	290	191	219	805
819	359	469	254	469
511	648	909	434	621
819	922	601	32	229
610	332	126	406	58
154	309	37	810	64
267	250	821	762	717
82	701	789	682	952
633	16	560	677	826
523	482	532	135	780
343	723	433	26	922
165	171	451	165	373
498	121	773	755	857
294	616	863	983	216
869	916	353	835	900
81	319	410	604	25
44	59	56	351	158
459	814	573	302	225
644	437	626	730	776
171	44	78	608	792
772	39	430	548	107
125	961	409	206	208
125	537	459	492	707
439	109	794	487	88
62	975	215	467	7
248	727	256	817	988
900	903	57	654	671
912	101	905	59	21
368	551	824	807	618
530	12	165	641	511
679	948	913	280	624
738	119	410	938	704
428	442	984	831	2
307	65	495	179	694
822	874	694	654	288
78	563	526	953	219
941	266	495	919	387
994	691	941	65	771
600	129	288	76	913
583	594	952	386	977
297	543	558	555	722
165	222	206	756	473
371	901	945	910	815
510	378	306	942	454
362	652	263	480	589
706	509	12	789	310
334	76	787	108	142
844	742	167	227	34
1	606	32	725	934
59	675	40	683	688
391	270	887	913	55
147	329	119	217	614
745	462	792	668	914
267	357	844	762	641
813	267	245	358	53
331	723	539	605	285
986	703	310	637	523
879	652	809	346	444
713	379	727	718	860
295	358	24	539	316
938	865	535	651	147
842	729	681	103	476
296	497	825	410	755
600	764	469	915	656
875	354	601	740	844
578	102	857	662	482
550	118	100	557	320
33	248	916	542	120
892	413	681	83	696
304	633	179	466	585
619	272	202	11	750
396	133	839	142	716
687	125	598	569	391
416	174	868	293	442
374	187	601	620	719
30	623	472	899	635
616	289	934	665	922
532	413	703	661	861
797	100	241	571	393
531	418	638	416	812
137	779	499	129	282
618	876	574	850	125
1	861	578	889	674
519	477	187	420	503
79	461	525	764	123
885	164	959	214	841
779	293	364	716	278
170	521	582	46	69
495	658	944	665	640
6	742	969	825	34
685	908	604	318	162
939	641	365	598	860
368	801	325	133	815
819	341	62	803	521
936	356	329	80	221
263	285	693	570	262
501	282	943	736	458
182	274	99	387	273
663	108	80	891	346
306	702	874	469	426
80	640	26	25	500
554	851	166	365	835
977	183	36	389	811
472	879	902	421	371
573	683	687	641	199
298	834	12	889	630
884	793	616	241	691
924	779	11	813	199
442	685	23	319	466
683	454	332	842	320
955	911	918	609	116
36	159	927	530	723
635	571	683	502	213
416	313	398	263	660
512	569	719	521	954
438	209	775	822	921
70	338	207	389	296
113	408	217	88	71
60	471	555	603	936
368	253	206	921	97
228	575	884	170	423
391	202	794	781	590
168	370	37	718	967
669	86	703	426	516
679	841	397	694	703
526	973	563	452	879
559	549	288	833	444
186	361	191	530	863
764	503	63	406	890
50	60	575	131	690
438	555	530	207	492
489	297	42	760	192
984	442	914	864	475
187	540	519	25	975
125	705	654	765	317
734	237	561	550	436
491	742	30	414	876
523	944	623	36	477
378	98	666	940	629
619	179	950	626	678
898	551	1	657	632
895	199	357	787	755
921	289	896	112	106
791	626	124	894	813
749	581	314	244	243
551	327	99	723	411
592	507	951	112	686
367	622	730	214	946
31	398	703	641	940
917	687	494	691	209
449	22	31	45	402
855	974	133	35	842
782	132	734	342	19
726	885	998	764	213
163	231	123	12	669
576	888	253	693	471
765	635	264	64	94
275	82	821	645	698
853	930	277	19	370
376	977	707	739	626
399	401	525	940	28
947	989	772	620	455
983	225	147	373	336
678	21	449	363	782
697	957	712	156	539
653	975	335	91	679
794	614	404	194	978
442	7	202	509	473
814	820	76	670	726
766	660	295	915	568
705	943	788	748	37
856	579	957	218	976
249	7	844	469	328
895	950	321	509	676
797	380	151	695	430
699	372	233	823	753
537	654	983	388	690
367	766	330	933	15
117	9	653	280	500
168	647	183	100	186
85	669	666	320	953
369	357	415	839	833
157	489	241	823	526
386	334	959	815	597
201	551	287	350	407
497	235	230	652	21
331	649	225	952	322
349	175	543	203	251
957	472	624	460	570
134	1000	42	848	773
500	249	851	328	25
158	968	458	678	151
485	653	3	407	775
640	621	972	175	678
223	711	806	653	808
543	209	333	628	678
897	587	717	250	333
251	455	131	331	250
354	840	753	86	102
806	175	280	845	344
814	423	822	736	525
475	800	77	267	780
883	52	431	863	639
487	824	362	411	625
579	385	496	883	271
270	328	414	502	586
765	265	204	662	667
811	197	983	343	527
946	977	651	458	80
291	461	498	938	512
876	100	409	456	640
157	331	619	20	386
974	268	686	806	671
297	536	411	593	9
120	345	878	26	938
543	413	533	766	455
558	262	442	657	728
441	327	596	190	759
998	240	257	175	500
135	707	726	670	839
700	735	205	722	131
91	826	299	424	687
972	265	808	827	310
431	276	37	431	230
548	931	762	498	953
453	373	501	885	850
247	307	944	259	389
946	929	934	590	832
757	860	72	448	965
819	237	391	896	250
18	128	399	998	382
632	277	873	237	164
767	583	922	355	387
523	501	794	158	189
160	461	600	713	718
64	35	873	680	101
425	864	51	982	613
88	760	542	564	206
524	577	13	90	739
120	878	108	401	59
553	555	547	334	472
671	777	234	879	539
163	44	398	210	509
825	57	520	630	922
514	262	535	565	186
975	160	332	232	177
219	735	94	727	885
918	982	655	341	707
318	404	402	980	6
991	960	265	770	140
630	154	579	325	504
876	182	843	275	392
757	313	286	594	465
67	852	748	634	993
327	581	673	762	592
537	459	270	414	996
943	482	144	974	760
407	443	728	406	571
309	428	535	582	943
665	881	259	233	624
542	360	40	603	146
714	625	426	539	665
502	526	134	909	985
539	302	74	532	945
580	464	643	63	922
756	209	964	795	98
978	197	76	437	199
142	620	959	530	1000
503	451	328	333	411
76	322	611	121	381
661	774	940	982	676
585	637	567	902	129
188	173	509	623	613
903	592	405	284	625
563	262	669	933	202
918	886	469	899	339
632	87	14	38	230
919	396	292	127	734
768	245	932	707	507
517	487	485	62	170
802	686	627	279	43
757	564	128	125	958
877	812	786	278	543
652	905	68	40	753
39	594	915	21	456
881	723	853	763	816
228	750	625	930	559
654	949	203	97	206
63	555	528	831	256
752	275	249	27	275
523	541	91	622	145
989	662	556	380	532
488	111	736	767	921
574	379	732	943	575
181	650	402	584	518
948	14	814	1	804
63	143	403	140	382
291	267	272	830	653
270	738	361	730	165
85	647	711	178	984
372	189	480	94	734
784	981	230	473	539
864	596	461	909	749
909	123	594	425	402
587	576	951	199	139
84	743	696	569	270
552	434	194	547	82
820	413	330	447	830
773	588	875	64	52
5	346	311	228	569
397	245	757	419	898
383	507	322	189	105
780	560	12	93	721
789	753	297	68	911
139	956	22	717	225
53	494	834	757	803
606	303	946	555	192
771	505	84	446	880
838	174	140	156	290
210	690	159	559	324
423	606	218	268	372
529	255	8	187	159
304	918	656	575	840
912	648	27	632	303
657	988	294	814	857
540	372	912	94	715
83	42	141	249	403
89	269	865	452	747
726	266	26	805	159
741	159	875	248	31
130	173	886	626	834
885	756	130	868	547
396	977	449	656	810
255	467	127	483	456
854	54	345	76	493
30	42	238	989	313
860	416	163	57	834
563	205	777	478	913
158	521	161	759	139
573	390	501	70	28
818	168	23	51	787
733	472	748	863	479
259	84	91	36	211
439	676	812	336	881
418	337	295	878	612
169	129	819	376	446
656	176	37	76	696
72	875	270	757	235
59	696	128	121	493
917	397	680	766	130
560	2	229	459	437
501	868	616	780	536
906	41	894	408	888
94	244	156	703	34
912	139	900	48	137
732	305	357	231	982
217	976	246	466	187
522	887	858	349	268
817	180	974	303	130
390	979	471	73	510
878	389	884	150	133
371	874	820	938	100
430	314	790	477	853
539	356	162	942	649
763	876	238	131	470
561	118	616	162	809
442	291	542	675	16
470	102	406	234	544
720	580	382	783	44
257	351	660	313	573
310	858	146	588	350
821	694	878	619	667
413	317	903	455	959
37	960	797	388	599
47	252	389	488	649
527	437	959	457	245
815	620	683	769	881
812	472	405	796	381
144	973	709	238	609
488	523	180	986	419
553	316	219	938	403
136	727	222	247	514
881	348	134	949	957
535	25	106	630	76
679	815	607	340	151
985	81	659	98	783
549	934	383	664	426
16	38	67	971	874
394	334	919	525	318
294	82	791	637	160
678	96	341	980	614
79	194	151	953	283
849	855	22	992	661
841	809	369	595	115
750	48	477	222	493
743	95	223	815	369
220	386	332	993	85
189	842	239	791	11
353	526	770	444	450
836	923	548	657	626
968	150	433	464	364
321	39	711	961	597
645	126	368	187	751
229	11	602	987	57
86	844	162	317	151
340	264	31	310	931
920	257	413	12	876
535	426	557	233	370
361	767	330	581	582
967	932	948	152	245
497	166	580	670	808
17	369	959	387	982
497	138	759	861	823
501	386	884	903	198
782	859	142	358	663
451	513	927	682	510
94	507	840	434	265
515	904	803	541	336
565	748	264	256	141
718	48	879	801	921
379	316	969	825	650
661	984	819	185	834
152	466	51	767	298
522	452	189	107	217
366	169	895	911	500
267	966	967	618	963
132	264	626	327	879
131	719	460	631	91
163	616	884	119	186
180	512	535	892	563
206	805	342	876	488
994	641	300	847	660
196	717	657	48	297
708	490	557	515	625
733	804	399	403	170
579	136	449	842	199
172	878	754	884	575
632	672	84	7	682
904	670	730	447	718
787	131	552	492	969
264	593	802	814	505
86	866	705	109	482
773	874	224	656	438
200	442	937	548	356
700	109	687	720	857
136	280	766	72	811
214	264	986	706	591
229	489	356	271	172
500	295	633	46	929
267	381	29	329	937
491	2	799	935	830
717	984	287	73	803
338	845	855	646	845
27	935	871	508	363
754	478	281	756	749
72	727	619	256	745
609	781	404	13	448
199	704	337	942	800
805	67	582	580	647
800	892	711	219	162
424	485	199	737	346
618	148	469	492	362
49	765	521	619	737
905	136	608	654	354
882	685	966	49	428
649	25	794	263	242
845	646	167	629	611
130	862	271	453	84
654	409	934	924	343
938	276	935	15	184
197	581	238	761	177
557	257	832	833	596
356	982	578	758	691
860	882	297	288	209
495	195	118	433	594
2	613	840	182	696
282	907	121	145	266
165	297	69	130	124
158	682	404	580	164
847	727	843	477	528
252	364	153	90	747
981	720	905	815	882
936	135	238	187	669
32	696	672	832	405
957	102	626	942	194
871	214	983	865	390
563	360	955	894	752
957	743	942	710	733
1	281	978	496	305
316	782	943	623	453
473	980	701	578	219
898	266	807	927	292
713	786	308	91	420
885	251	199	189	799
965	628	23	531	226
291	187	839	498	456
417	358	727	9	749
628	725	299	301	211
471	150	269	27	665
901	1000	318	479	427
559	50	540	359	609
262	804	406	916	942
613	60	669	124	556
576	789	986	3	713
692	327	439	70	644
81	240	612	58	73
347	973	880	341	353
101	157	113	246	405
712	606	296	623	926
582	624	163	302	545
218	451	472	641	804
7	954	167	101	618
506	758	723	313	565
614	463	127	106	183
665	437	374	686	735
298	721	131	350	836
776	631	482	604	382
243	818	642	194	922
666	545	507	333	682
397	72	927	478	717
18	240	877	237	869
234	423	255	935	237
165	220	348	657	867
295	977	243	24	913
325	77	304	134	500
203	146	890	310	33
994	514	756	890	673
410	176	116	132	686
795	5	305	691	421
975	192	163	576	767
584	78	387	645	862
758	829	371	23	784
67	785	573	975	393
236	196	663	161	639
276	945	300	87	396
816	58	58	615	458
345	599	393	519	549
872	6	582	759	972
196	668	278	310	516
942	728	542	898	317
743	395	976	449	639
785	513	727	571	792
849	874	773	378	233
49	530	208	14	945
684	794	71	477	821
357	989	464	463	755
627	81	203	119	963
809	558	914	60	828
692	600	100	922	660
505	300	451	8	269
279	31	338	485	711
476	699	359	734	768
441	642	548	934	332
222	278	811	622	584
348	890	101	799	23
344	226	471	218	309
899	94	130	477	574
997	752	141	105	246
623	920	949	292	24
778	381	45	366	177
906	268	726	82	193
658	701	119	225	599
587	690	416	138	749
442	204	438	440	949
939	585	927	506	740
804	215	149	804	733
819	112	597	966	929
376	147	972	949	341
143	582	419	573	942
310	833	579	850	35
445	123	904	409	975
271	510	464	72	478
630	785	606	45	102
264	428	303	460	691
203	854	59	466	584
210	186	28	470	807
353	912	166	271	811
147	781	955	343	225
842	786	756	720	4
849	673	533	153	651
524	67	377	866	147
643	155	712	187	990
925	27	544	280	846
308	474	89	738	825
353	289	146	529	12
509	810	805	642	191
435	189	969	826	87
161	665	734	616	751
863	816	704	84	206
84	970	413	679	26
304	323	537	182	590
396	19	760	904	596
450	219	879	715	642
622	692	146	521	614
364	352	709	791	622
805	798	174	74	470
52	481	739	360	87
858	481	947	670	237
345	727	691	544	279
300	356	920	348	107
352	894	241	436	905
874	792	570	969	178
121	762	516	467	102
917	657	383	557	360
777	446	885	445	953
802	565	271	423	130
756	374	363	369	683
533	433	261	936	160
753	262	730	641	230
108	888	41	945	576
54	657	99	630	518
555	537	430	282	813
886	990	776	916	236
202	132	155	417	700
48	112	295	816	669
331	573	385	767	121
492	208	485	975	249
47	573	620	390	812
43	887	977	229	310
117	647	198	192	27
822	564	988	314	606
524	250	748	86	204
315	684	19	491	986
260	30	599	646	391
769	286	828	650	634
159	534	448	633	136
980	781	599	630	817
435	330	763	689	709
931	201	98	518	514
545	221	16	685	865
706	381	806	200	423
664	520	12	296	66
623	185	799	18	606
445	7	75	907	868
537	60	108	948	492
843	20	760	725	887
547	1000	803	679	515
123	476	2	260	479
721	451	968	45	301
705	561	501	546	144
208	18	449	186	692
981	431	342	231	291
164	225	457	657	377
645	948	33	206	412
684	683	889	838	47
97	455	420	62	929
821	604	640	188	637
221	60	377	164	920
702	142	229	803	153
851	483	211	241	793
715	886	835	877	291
444	500	66	551	344
570	961	859	139	465
346	72	490	856	790
860	670	709	301	552
176	826	318	796	577
344	11	994	995	910
384	286	406	191	784
428	215	621	657	812
1	139	725	127	764
823	336	924	82	247
620	163	952	261	55
882	397	668	825	575
853	97	395	859	331
380	99	482	360	2
443	701	692	847	191
194	62	51	641	248
464	861	918	792	851
386	760	363	135	143
568	357	252	443	914
188	531	244	631	741
825	275	77	488	915
400	269	880	888	728
853	387	193	143	907
505	305	134	388	94
24	884	756	546	125
477	322	898	985	279
990	455	614	552	751
707	762	964	227	891
394	899	472	188	642
545	777	300	102	792
368	106	611	467	10
118	884	21	171	295
880	733	303	343	44
729	277	272	184	598
671	724	978	316	823
321	862	85	682	643
760	244	252	596	515
498	158	299	475	487
842	95	598	824	211
984	660	817	902	377
801	786	603	142	833
878	200	776	5	219
414	261	177	727	371
886	187	901	453	550
51	83	645	538	286
112	189	131	39	88
800	201	824	392	453
834	462	979	739	829
816	998	293	333	819
197	960	756	820	634
228	409	809	567	655
887	282	363	243	597
994	989	933	844	371
782	677	709	558	879
189	690	900	346	696
612	714	672	218	208
152	905	113	719	615
731	505	365	676	471
662	77	106	480	980
988	967	741	477	699
884	977	887	751	219
235	409	293	774	240
584	978	991	757	730
904	951	651	646	582
811	457	564	147	90
554	287	905	379	380
509	127	268	201	136
792	888	542	677	605
221	794	655	528	288
97	307	488	679	732
980	279	9	45	352
678	798	857	597	18
938	491	771	670	801
739	788	560	446	806
74	366	168	587	736
95	379	406	509	890
77	195	804	146	810
139	865	306	457	444
765	93	422	201	386
537	774	897	210	689
752	941	263	976	515
579	355	779	357	95
805	550	759	40	137
339	502	216	251	968
64	802	616	75	870
772	567	144	870	207
274	941	181	262	176
562	962	696	536	155
126	226	448	784	406
478	472	45	797	994
751	757	639	167	106
750	252	342	697	477
492	346	972	994	343
166	917	679	133	88
822	730	333	653	513
28	138	118	7	551
663	497	37	421	667
923	743	139	384	1000
302	641	613	385	281
172	135	811	995	97
749	895	775	182	604
162	980	645	387	50
834	732	259	806	44
264	497	998	851	933
879	868	353	95	906
889	478	642	854	474
471	831	543	333	111
952	208	255	221	645
563	122	228	86	218
16	797	26	328	835
342	363	38	92	997
906	911	35	753	339
716	823	283	209	301
325	988	131	943	311
137	438	804	224	992
486	236	641	151	247
660	205	939	137	256
377	643	159	804	660
394	246	288	454	929
69	561	574	180	886
996	782	348	721	510
747	309	161	818	764
440	443	387	285	456
443	875	284	185	412
114	273	575	726	76
572	533	29	276	591
788	158	429	967	940
971	447	285	648	709
912	177	929	380	869
805	2	893	124	130
178	141	838	435	55
700	558	251	904	842
30	162	795	723	294
582	155	362	107	958
785	206	926	143	893
749	967	614	543	443
700	828	491	343	63
827	627	830	361	665
616	98	356	307	563
706	443	405	586	968
431	193	122	754	721
880	375	386	698	159
88	207	646	367	943
624	26	39	123	804
15	117	814	106	875
333	434	31	124	742
779	239	390	338	537
667	522	372	449	624
556	756	797	233	387
427	616	676	147	213
1	217	861	668	354
122	98	868	852	996
255	794	101	843	49
434	515	738	877	575
472	955	884	900	705
329	130	657	617	660
344	771	403	434	491
707	652	3	109	143
194	700	511	707	86
476	269	236	24	13
975	29	695	269	18
491	208	59	581	516
273	511	195	176	364
342	107	507	496	427
546	409	382	298	325
386	581	137	324	974
842	667	1	886	685
280	486	350	614	61
453	843	912	297	673
615	650	427	714	995
562	612	870	406	964
227	714	71	759	339
448	790	234	926	597
74	689	358	632	33
995	835	530	103	649
366	529	345	724	687
100	846	374	566	506
712	189	650	347	29
645	903	878	520	721
639	304	549	250	170
859	728	150	803	219
883	585	498	178	535
262	422	889	527	939
338	761	126	242	727
847	807	803	63	317
888	432	848	607	348
304	305	697	845	266
474	370	365	718	499
348	61	831	384	697
608	286	84	360	435
564	86	718	432	902
47	556	517	830	989
833	887	367	827	858
7	777	330	491	550
24	233	924	401	589
870	521	143	815	312
316	882	791	64	795
418	12	74	241	423
213	847	675	25	310
707	239	741	475	334
536	936	684	119	245
710	337	948	681	445
655	669	984	873	213
908	859	621	605	567
184	787	275	248	122
246	884	982	529	792
410	575	508	232	48
486	232	715	48	273
441	516	717	596	121
903	236	284	297	701
626	552	385	302	151
526	57	805	222	472
854	2	218	813	728
60	498	985	615	201
178	542	463	967	552
281	799	466	298	801
377	557	23	280	456
152	327	342	201	304
404	513	270	56	786
93	463	686	937	868
866	91	671	837	717
97	927	145	54	261
874	737	804	500	797
633	327	68	964	722
713	255	998	180	700
253	308	86	527	930
747	461	655	842	442
243	63	635	580	861
585	858	294	324	696
467	651	18	598	213
423	702	313	13	283
40	973	674	746	449
964	730	740	704	21
320	526	450	323	182
87	261	334	973	357
913	859	305	434	504
826	215	553	144	38
641	444	357	222	532
726	964	940	925	90
849	304	663	453	666
296	794	556	683	163
835	580	132	812	452
659	651	814	491	75
170	348	242	1000	591
457	355	646	954	145
568	385	748	322	900
192	236	495	511	484
270	155	131	430	712
321	944	261	499	234
409	665	76	236	215
879	367	965	19	449
669	459	36	396	511
511	403	479	212	756
298	624	342	373	915
322	942	42	863	443
669	154	413	221	635
257	656	489	150	876
308	794	462	773	779
658	331	540	102	537
422	696	891	854	837
528	448	488	464	861
818	184	545	15	13
669	604	775	346	372
788	903	941	157	717
769	749	462	257	119
690	423	596	90	707
900	609	413	161	930
976	879	485	422	525
472	832	556	756	98
885	543	200	61	307
694	507	96	846	354
546	903	29	859	817
128	163	666	997	399
776	153	536	475	824
924	521	879	256	480
614	855	947	10	521
572	904	381	828	314
815	938	961	261	667
717	857	383	712	370
628	772	238	336	678
627	597	704	604	573
497	441	645	222	66
929	973	817	680	171
666	78	935	416	484
573	346	410	649	165
245	951	522	600	592
594	887	576	866	680
997	115	644	137	154
995	67	593	889	563
479	900	899	380	793
572	901	770	809	774
517	759	892	728	519
125	11	129	949	941
402	394	773	527	882
647	500	243	379	601
257	359	220	296	839
66	585	247	971	416
20	633	451	27	217
848	706	935	629	34
12	339	394	756	622
342	828	866	335	895
844	349	137	492	605
814	739	18	518	561
707	254	229	315	241
