15	214	456	358	417
119	491	53	121	263
388	378	106	36	407
155	437	258	214	357
215	159	192	421	29
280	256	213	352	172
140	77	315	132	496
165	178	332	315	324
161	163	16	320	204
424	226	318	16	55
98	394	5	185	399
107	262	309	140	297
295	159	365	105	303
264	7	38	116	166
285	300	361	10	307
188	340	246	29	195
21	234	485	296	176
384	92	21	216	57
287	36	233	472	483
354	123	215	225	253
13	218	148	180	245
56	308	478	267	319
191	180	325	440	50
10	410	410	404	139
111	447	188	107	80
21	413	415	498	49
402	55	177	320	437
261	366	494	154	58
95	270	230	349	84
138	410	150	276	302
307	95	106	271	90
156	412	380	495	458
209	464	209	285	248
357	128	175	191	253
6	498	352	420	382
445	445	490	293	21
307	56	372	137	482
152	358	351	113	435
401	36	428	316	47
243	19	143	434	480
208	231	206	138	5
360	337	445	12	109
475	132	249	118	272
33	293	184	118	308
364	481	400	356	110
107	382	177	433	54
310	407	135	409	232
153	481	441	433	61
65	180	261	96	84
431	294	332	475	460
170	108	324	370	241
95	121	412	342	270
301	362	86	41	476
327	446	360	179	67
294	477	125	226	449
400	304	264	166	216
362	249	200	96	476
391	222	433	367	430
378	94	385	127	382
333	384	132	356	417
96	327	308	294	213
377	78	147	341	25
100	360	154	248	297
33	432	287	219	478
367	377	206	155	66
229	264	258	24	224
130	76	160	337	359
400	487	167	334	263
55	450	197	450	481
185	123	367	298	22
373	302	468	295	133
464	372	180	404	379
425	110	446	97	435
499	280	188	115	103
283	337	212	66	55
285	379	221	311	53
106	454	136	303	194
440	338	104	52	369
232	420	438	125	370
19	256	492	453	20
340	233	211	461	348
181	278	389	374	170
56	308	164	176	68
62	103	188	304	102
369	202	89	18	248
191	429	318	429	164
134	347	393	431	19
70	333	415	155	325
117	268	53	37	308
234	265	130	479	402
9	384	101	315	29
179	434	250	191	83
494	34	373	304	462
323	199	163	32	257
118	41	108	309	389
246	211	404	91	81
437	68	330	192	215
428	142	300	41	489
126	381	476	372	255
337	85	122	407	250
473	27	317	152	302
320	56	237	233	483
421	292	402	460	495
169	352	370	344	324
407	323	446	63	324
89	216	313	1	310
61	216	306	281	218
328	35	63	38	396
392	139	274	428	413
188	162	61	445	291
266	302	136	331	420
458	64	203	97	147
53	60	213	6	116
371	56	328	392	304
417	4	203	487	254
233	498	99	336	204
416	408	311	228	346
175	357	81	184	410
448	25	327	286	453
496	402	15	226	268
438	385	404	430	177
322	362	481	207	73
380	490	476	494	290
428	237	139	480	483
492	179	311	162	29
58	330	389	493	391
193	298	144	340	91
66	355	148	130	83
279	387	435	128	275
299	387	143	139	82
8	441	449	439	408
448	157	276	116	354
319	150	13	68	245
491	65	380	410	288
228	285	180	176	362
315	293	82	319	140
66	159	1	433	34
462	177	436	352	237
477	12	373	337	185
493	109	217	37	200
484	272	89	459	313
195	270	418	45	498
451	139	382	272	132
141	242	240	213	236
15	479	194	381	362
147	319	308	139	459
30	428	139	483	363
351	470	355	344	87
377	148	394	478	257
415	380	319	109	355
170	197	387	136	87
92	288	1	171	139
241	116	109	425	464
205	36	326	244	364
164	416	50	207	186
497	315	85	192	322
290	308	385	276	470
401	240	126	148	465
468	243	450	361	241
320	138	417	378	174
280	150	249	299	431
107	32	257	63	90
270	281	464	320	377
411	111	405	328	188
372	59	204	496	92
226	155	270	13	493
144	148	69	116	258
124	5	402	158	378
237	135	271	252	222
389	245	443	248	7
201	26	205	322	414
55	358	318	198	346
226	35	498	124	54
122	421	495	419	39
237	289	231	327	307
233	433	57	232	406
452	450	83	399	155
377	366	84	254	445
36	136	447	204	138
123	91	69	346	284
212	473	1	112	27
350	182	269	489	311
58	484	305	358	188
338	469	198	189	105
80	185	480	150	64
378	464	69	220	398
47	180	255	35	412
42	390	250	45	76
156	53	4	21	58
148	179	31	331	474
78	53	456	328	53
213	266	491	203	399
140	121	425	145	289
340	497	256	271	250
442	196	455	58	396
54	163	338	430	369
435	162	129	100	366
82	249	303	269	111
271	263	144	60	317
393	50	216	158	490
210	485	228	422	337
486	357	44	7	217
323	81	72	358	315
451	114	317	301	317
354	63	364	399	118
172	382	383	51	242
466	276	37	135	335
168	331	479	344	337
356	188	433	298	173
76	345	105	324	467
25	441	104	20	215
119	139	1	377	62
409	233	273	475	180
36	250	433	424	220
165	301	243	402	407
11	401	130	85	106
426	483	13	292	435
265	364	195	43	461
95	201	114	285	141
192	117	307	203	245
116	243	63	487	465
181	17	105	153	447
206	36	339	246	100
99	441	413	304	430
230	194	239	385	177
20	123	110	460	439
54	321	198	500	76
429	238	175	330	263
27	47	272	383	195
386	207	313	86	196
279	330	394	486	230
54	261	357	70	74
399	43	487	353	148
153	192	479	75	54
265	360	32	395	3
468	404	215	329	137
158	282	246	341	37
118	179	282	427	273
217	414	420	268	106
326	26	475	481	369
102	473	145	21	435
268	428	229	298	409
405	23	182	409	449
500	390	425	158	227
161	446	159	420	101
208	298	291	146	453
20	208	308	43	23
107	402	480	244	38
484	368	149	18	417
184	288	8	346	93
253	164	257	39	141
443	13	36	482	213
240	495	64	307	379
389	240	149	310	320
444	246	453	171	94
177	124	59	346	355
443	90	113	415	359
418	204	199	286	107
353	345	429	453	72
233	454	72	414	156
182	14	263	407	452
274	378	203	18	60
346	206	366	483	454
500	147	301	9	240
41	478	429	479	161
197	322	123	362	237
334	488	12	340	113
174	10	255	477	360
260	168	196	461	145
239	43	194	496	170
444	371	66	78	457
297	291	80	86	481
85	446	62	81	116
258	8	337	311	394
261	453	321	380	368
141	403	233	145	378
23	204	49	71	60
379	200	96	237	361
399	237	190	467	252
49	337	323	216	417
138	201	450	477	272
52	304	355	163	434
191	72	241	380	19
115	283	314	117	56
242	492	82	292	319
158	430	487	221	144
366	305	320	254	482
108	310	487	453	449
324	335	112	250	365
213	279	400	232	25
22	158	349	103	149
434	414	390	226	228
230	49	181	92	439
125	492	302	296	329
97	292	3	41	422
120	424	461	214	421
468	292	114	114	283
169	346	220	454	393
58	357	39	200	334
66	154	150	34	47
396	97	464	84	321
435	132	350	54	116
88	320	50	352	391
357	15	161	182	221
496	6	213	125	357
316	213	53	121	228
405	313	21	435	193
427	203	126	191	276
181	485	39	19	354
59	215	415	42	78
288	66	229	413	133
243	351	203	446	202
485	293	85	162	35
60	404	87	336	460
401	366	163	26	127
190	162	158	112	192
155	278	443	193	466
28	300	164	407	375
289	57	220	235	402
108	472	51	165	65
498	53	464	420	92
373	123	234	345	25
300	473	70	405	361
113	99	445	114	317
306	44	332	214	182
327	157	126	128	408
150	363	2	338	376
107	1	282	451	410
410	381	168	38	186
334	209	450	68	258
184	355	314	315	498
146	313	486	100	105
467	103	305	179	148
10	434	424	429	65
160	147	399	428	300
489	387	29	455	133
237	484	96	192	358
291	129	444	469	420
318	196	135	18	310
367	308	26	19	247
235	270	170	296	416
164	163	163	76	436
164	11	14	254	448
256	2	43	118	132
250	178	309	169	230
449	211	316	217	122
481	373	334	441	316
219	370	49	199	407
471	441	238	52	55
175	300	95	209	335
261	481	490	292	43
69	45	36	294	110
204	57	483	116	135
12	380	493	31	242
394	168	324	397	5
287	4	238	119	169
25	183	223	210	251
33	239	464	313	464
455	434	283	245	359
245	145	491	88	394
276	219	351	17	225
134	439	325	314	107
259	186	274	221	7
449	382	180	305	483
233	242	279	430	123
81	450	250	84	445
251	489	84	282	402
169	97	477	266	152
164	35	98	272	344
203	241	279	208	312
428	286	28	382	267
364	316	188	431	356
287	477	463	219	114
87	464	244	491	462
452	416	433	290	358
224	41	210	161	306
112	177	442	135	321
55	30	361	63	84
194	282	474	305	5
417	137	252	111	296
7	418	123	407	217
454	349	66	225	315
396	133	153	203	180
92	425	390	220	246
130	456	379	227	70
372	330	220	179	249
456	157	153	217	117
191	215	315	210	175
341	441	132	181	7
458	332	128	496	460
66	268	222	419	280
242	163	149	421	463
383	380	482	383	446
396	249	210	182	266
228	357	334	121	186
316	138	335	355	195
71	408	362	270	192
258	368	10	251	99
70	67	306	365	398
423	342	377	250	402
461	407	446	277	64
430	114	119	117	364
237	227	75	431	70
45	292	204	133	213
110	266	407	195	62
464	211	316	177	43
166	123	92	465	72
382	42	313	463	178
487	388	375	21	140
323	4	299	72	41
127	467	404	341	107
21	431	149	104	205
27	138	270	305	361
379	107	453	358	276
358	391	275	51	471
478	217	22	385	381
78	212	164	85	176
46	421	365	150	200
258	61	257	266	396
224	148	468	412	319
285	65	218	211	379
80	482	231	79	328
310	218	198	362	165
374	239	134	271	231
92	210	200	154	417
449	393	439	14	209
64	10	52	410	342
319	35	306	216	397
201	461	225	47	267
285	309	304	119	247
366	494	417	411	219
25	71	335	91	38
424	451	127	315	121
257	193	377	445	456
74	276	422	460	57
56	78	392	199	180
99	325	97	456	479
26	153	234	191	202
328	413	38	466	277
296	209	495	104	91
57	80	484	432	108
482	339	46	477	212
147	421	179	452	5
137	92	251	323	431
329	455	97	11	123
326	288	414	166	181
155	269	425	398	269
394	448	338	64	8
59	70	61	88	31
68	342	414	55	221
336	97	47	46	143
125	190	400	222	221
355	358	80	465	119
171	117	291	257	311
364	100	301	194	334
168	73	368	206	33
320	377	153	108	167
9	354	150	457	321
221	218	433	254	144
436	145	436	426	188
178	36	110	43	12
245	392	416	230	127
30	454	146	118	321
485	225	157	195	271
420	141	384	344	170
360	50	327	133	285
66	343	416	191	204
5	141	70	406	57
60	113	341	391	175
109	34	452	149	451
129	313	498	448	269
356	357	55	172	116
393	482	476	70	435
188	186	475	250	218
20	254	108	263	277
154	464	413	309	273
368	233	51	19	204
217	394	483	491	134
100	109	302	185	155
209	298	395	305	454
222	93	247	195	92
96	174	192	212	74
35	134	432	24	404
397	469	3	141	153
23	424	498	377	262
88	208	364	263	139
344	408	31	367	60
117	50	77	195	174
141	415	412	383	161
161	14	417	196	399
218	81	170	443	331
283	296	64	186	262
194	369	129	299	414
126	97	89	480	446
452	139	379	437	327
91	93	98	85	120
392	363	266	404	50
457	447	55	460	444
200	19	464	15	222
430	5	36	206	488
327	389	126	492	357
162	401	139	194	457
364	59	176	40	260
300	151	114	197	472
216	110	418	6	179
285	284	388	287	322
484	102	1	484	229
71	450	301	495	15
260	366	282	220	138
209	371	455	443	54
339	381	86	283	452
457	328	457	463	415
306	41	192	238	287
432	74	381	173	169
409	475	150	93	447
278	124	85	133	354
214	253	307	216	369
159	430	456	358	26
65	454	13	213	114
365	460	285	260	38
190	248	330	401	418
484	22	283	246	391
240	115	473	398	139
424	220	29	226	427
21	267	418	59	57
79	152	322	158	363
98	494	459	388	157
394	353	254	475	383
443	493	44	301	86
19	455	228	23	363
97	92	349	495	22
218	383	462	85	393
495	136	107	66	227
491	107	54	203	426
335	396	210	474	398
250	124	113	131	240
298	123	373	418	181
498	432	399	431	462
467	162	191	117	238
277	87	365	244	261
100	245	23	385	473
82	476	7	281	218
242	424	229	458	9
362	20	243	158	385
446	94	472	170	182
379	447	107	130	363
497	21	195	349	408
365	438	405	153	447
344	25	22	47	189
57	183	142	313	243
136	478	49	157	429
177	285	51	283	302
124	443	101	241	342
229	29	120	212	452
433	269	7	60	256
242	229	168	275	144
200	370	215	216	227
287	331	252	461	303
399	73	281	241	280
41	440	443	334	6
189	422	283	279	385
143	148	297	228	213
319	125	160	345	488
37	321	202	244	343
165	152	290	37	19
1	260	22	387	202
330	493	321	442	204
304	436	219	284	217
95	133	351	370	195
206	3	166	428	313
385	314	127	411	398
341	232	435	40	239
6	326	455	463	231
428	452	13	226	395
487	279	464	104	16
131	260	382	488	304
319	475	97	274	141
248	280	57	421	413
202	422	8	275	389
245	458	388	100	9
306	434	7	225	29
133	263	63	216	357
449	316	10	40	21
427	26	438	190	269
301	179	498	167	428
384	25	190	388	256
270	437	112	44	343
409	196	283	402	374
170	288	329	227	500
20	104	75	24	147
245	58	352	423	25
29	283	386	352	301
125	196	1	224	408
258	165	226	99	489
63	332	26	168	482
363	80	29	327	324
365	87	31	227	11
144	429	184	422	384
62	258	43	308	73
178	26	335	432	256
215	136	29	457	94
300	54	182	260	129
103	436	375	333	188
282	11	98	260	58
460	2	269	11	113
52	384	482	485	32
299	57	308	407	131
373	279	490	129	451
437	227	57	476	284
311	183	57	315	174
411	374	50	425	242
39	276	375	4	6
303	244	216	298	388
299	91	335	204	233
253	370	216	225	330
265	463	146	244	53
392	35	190	403	47
27	467	375	422	429
345	4	278	224	298
108	179	70	136	151
408	458	418	6	433
389	276	480	289	54
51	173	230	313	472
329	324	402	406	414
157	133	494	53	356
359	479	130	162	486
98	256	106	421	447
472	411	177	201	174
29	69	266	434	389
449	179	439	357	122
379	424	67	229	250
95	166	6	269	175
70	168	185	195	369
9	330	248	198	88
483	375	2	339	333
414	310	122	221	267
434	413	14	218	188
434	90	158	213	371
199	238	86	59	194
122	481	436	478	460
37	29	280	270	124
382	294	402	152	447
492	211	495	462	426
347	380	264	154	297
293	46	7	289	178
430	113	455	179	354
314	56	159	93	77
413	288	396	240	73
284	399	2	43	212
304	123	500	290	146
20	26	53	105	97
54	50	491	442	26
193	278	143	242	95
356	378	32	402	444
133	162	307	293	370
464	407	349	160	273
363	200	430	75	110
154	233	218	432	132
457	163	338	78	34
134	433	239	342	432
252	189	319	427	26
171	27	344	430	479
376	167	1	42	65
351	323	179	16	469
443	276	293	205	500
223	468	326	6	183
68	84	431	228	26
17	309	379	165	82
330	420	287	293	259
265	438	120	402	331
15	477	378	278	129
374	59	322	158	160
239	111	109	262	495
358	437	220	60	260
352	159	78	311	176
392	420	350	110	43
77	404	354	228	298
164	379	8	13	78
230	271	118	347	61
293	162	476	400	87
440	446	172	240	457
150	447	128	244	228
255	437	79	75	408
8	381	215	500	484
373	151	462	280	442
52	404	173	190	299
441	291	347	477	148
149	170	212	122	32
9	24	211	210	67
17	404	107	154	476
446	254	343	466	130
309	435	463	233	267
163	388	90	209	107
482	91	209	57	181
238	402	367	151	402
128	105	326	386	371
16	230	143	311	82
298	28	3	8	494
263	162	267	450	211
448	229	382	247	479
6	170	64	367	349
453	253	450	293	119
186	259	104	186	345
53	481	467	52	182
278	320	362	28	457
256	324	17	301	253
399	7	207	252	314
479	238	173	473	321
147	479	295	110	50
243	388	82	434	231
370	323	115	292	468
61	500	486	399	469
105	188	150	390	214
423	135	135	484	482
33	113	225	198	244
17	150	249	59	1
25	147	194	395	180
119	433	120	121	239
257	32	326	249	48
34	303	436	487	105
249	335	476	246	419
11	372	38	205	105
254	183	331	421	192
324	315	448	263	78
360	327	164	259	399
89	338	192	267	87
118	454	365	260	423
245	89	158	3	48
344	246	457	293	271
146	456	321	245	486
57	327	168	105	31
47	460	25	131	498
384	280	79	433	459
59	66	493	290	318
173	401	295	356	241
352	228	135	351	340
138	442	309	229	21
150	182	275	425	134
445	371	166	177	220
452	199	52	204	115
320	330	311	347	242
289	4	155	333	180
168	13	374	297	240
105	59	214	200	358
185	456	405	232	415
431	35	321	129	175
239	294	118	5	229
500	74	446	114	201
145	87	324	68	446
74	77	177	198	111
125	127	263	34	108
466	37	472	353	7
83	214	267	117	256
403	408	19	90	476
4	440	126	232	431
166	91	237	485	229
24	21	146	309	349
25	233	274	162	484
308	439	155	383	112
297	464	326	478	239
231	136	366	371	299
273	38	88	387	262
130	477	329	327	249
122	63	491	127	401
86	261	236	319	127
227	148	64	401	376
418	215	448	425	222
118	407	237	235	298
351	171	492	5	255
393	430	120	88	241
201	212	4	410	438
117	20	441	23	206
102	293	330	26	232
371	168	209	388	371
60	149	241	12	220
296	307	297	303	476
429	422	185	264	49
43	21	350	73	172
297	183	184	337	173
391	492	110	124	328
134	276	297	407	418
260	477	167	204	235
489	469	450	72	20
323	454	245	192	261
219	375	291	144	66
250	77	368	482	376
280	494	480	166	244
224	428	199	334	448
260	439	371	197	140
55	329	120	118	221
227	315	214	385	426
460	77	136	155	419
101	311	112	417	268
467	285	476	300	251
33	200	364	51	127
384	473	426	67	401
433	72	47	9	302
153	162	391	128	456
255	361	12	174	251
232	8	170	241	159
167	187	294	466	270
242	243	418	153	492
194	310	60	430	463
201	471	455	20	171
52	125	72	103	374
244	299	445	90	126
427	224	381	358	296
272	448	293	325	290
359	154	144	304	389
204	256	430	15	273
435	47	134	325	230
425	322	323	120	378
384	93	344	120	73
82	477	62	473	481
80	56	35	402	278
315	63	156	472	301
212	385	233	486	148
62	95	91	43	354
163	235	219	215	440
396	70	463	242	215
267	303	411	130	16
261	7	261	319	406
324	104	25	474	301
349	142	214	155	406
494	442	448	6	305
234	303	18	219	143
116	97	430	449	262
202	9	71	403	463
217	92	499	455	241
30	23	238	416	263
183	370	418	28	185
371	336	292	241	207
170	475	349	223	294
386	163	314	251	337
288	285	434	178	385
459	276	68	383	13
416	186	304	176	256
63	13	379	330	439
492	191	311	464	260
248	162	251	170	6
432	265	198	385	341
56	174	375	396	150
474	469	174	71	131
486	240	365	94	487
215	354	269	165	117
229	86	301	399	282
90	255	402	231	127
403	462	233	329	370
62	308	99	271	194
339	306	438	374	27
46	326	271	30	461
448	433	362	359	348
186	306	228	370	143
223	452	196	288	30
60	140	177	285	252
75	48	383	82	143
82	392	211	148	164
146	68	134	250	252
489	11	314	455	270
499	456	139	64	291
370	65	361	209	12
325	484	287	396	178
358	429	168	342	490
279	206	386	109	305
52	460	435	44	414
451	376	55	28	7
494	170	79	36	417
255	49	166	330	379
269	229	285	491	423
398	255	388	163	469
248	32	263	55	214
470	377	354	154	302
405	425	389	289	65
398	290	357	236	456
98	349	430	264	350
275	439	384	300	487
254	153	138	228	55
230	215	73	362	97
446	347	126	41	342
278	183	455	425	422
430	228	478	150	239
175	453	498	157	477
111	120	469	138	182
428	375	470	93	181
173	209	64	218	164
181	356	358	151	294
276	310	121	41	429
321	259	425	276	494
382	210	355	360	103
123	289	156	83	441
161	492	60	120	39
370	500	242	246	194
324	66	104	463	275
108	280	426	354	15
178	396	451	291	244
215	144	205	489	423
212	134	493	242	232
81	379	248	253	257
103	436	77	264	67
325	398	206	74	219
478	336	372	356	171
228	189	337	325	166
37	374	133	494	500
264	138	355	480	152
367	292	197	468	334
64	345	349	13	395
203	347	199	118	245
216	39	42	495	301
141	321	453	326	69
231	355	173	14	278
113	225	331	113	133
171	56	93	194	241
438	12	455	197	490
384	188	194	110	388
157	113	364	244	182
361	377	463	139	303
15	175	420	449	370
445	480	364	330	181
275	351	328	384	404
152	42	500	485	429
485	403	61	192	316
492	68	182	98	302
216	417	217	8	21
145	294	193	351	174
278	364	450	212	157
496	490	266	151	328
22	304	36	418	131
86	428	368	410	75
380	429	155	91	414
229	42	430	64	405
318	253	174	236	132
53	31	492	275	466
326	292	453	256	66
144	290	262	436	18
347	405	317	175	44
259	325	239	251	38
74	337	298	67	373
11	161	127	342	118
409	487	4	28	441
471	355	254	394	42
175	138	121	318	230
173	462	147	442	91
225	74	191	444	357
486	20	247	445	161
